customer_id,product_id,order_value,return_reason,return_count,damaged_flag,days_since_last_return,is_fraud
1374,11308,83.93,Not Needed,0,0,66,0
1072,18839,93.47,Damaged,2,0,102,0
1948,18744,143.32,Damaged,1,1,79,0
1997,18473,139.13,Wrong Item,4,1,149,0
1633,19473,104.73,Not Needed,1,0,84,0
1029,14861,80.89,Not Needed,1,0,85,0
1187,12776,50.97,Damaged,1,1,136,0
1363,11596,96.06,Not Needed,1,1,86,0
1865,10479,115.25,Not Needed,5,1,176,1
1799,13312,78.37,Not Needed,2,0,127,0
1450,16156,100.18,No Reason,0,0,113,0
1194,17919,89.55,Not Needed,0,0,35,0
1155,16744,48.33,No Reason,1,0,4,0
1171,13898,103.51,Not Needed,4,0,3,0
1846,12072,113.05,Not Needed,4,0,23,0
1040,19487,104.78,Not Needed,3,1,168,0
1062,15624,148.37,Damaged,0,0,106,0
1022,10938,90.34,Damaged,1,0,13,0
1359,18176,87.96,No Reason,5,0,11,0
1074,10761,164.99,Not Needed,1,0,81,0
1559,17254,62.54,No Reason,0,0,43,0
1671,11669,81.41,Not Needed,1,0,136,0
1824,17128,110.83,Wrong Item,2,1,65,0
1117,13862,133.76,No Reason,0,0,165,0
1611,12685,128.05,Damaged,1,0,95,0
1379,16634,68.8,Wrong Item,2,1,76,0
1928,11931,148.83,Damaged,6,0,56,0
1919,17308,113.92,Wrong Item,3,1,174,0
1678,13939,75.42,Wrong Item,2,1,129,0
1289,11126,77.94,Wrong Item,0,1,124,0
1439,16021,102.15,No Reason,3,0,111,0
1667,16437,164.57,No Reason,1,0,101,0
1932,17039,106.37,Damaged,1,0,82,0
1006,15373,164.29,No Reason,2,0,145,0
1195,11203,126.34,Damaged,3,0,107,0
1420,14135,62.13,Not Needed,1,0,65,0
1567,18711,142.23,Damaged,0,0,63,0
1832,17904,71.68,Damaged,3,0,154,0
1192,12283,81.55,No Reason,0,0,52,0
1558,14558,108.27,Damaged,2,0,117,0
1147,15347,99.15,No Reason,3,0,28,0
1786,17867,126.8,Damaged,3,0,121,0
1668,15944,115.05,Not Needed,4,0,110,0
1201,18674,96.46,No Reason,3,0,71,0
1443,12477,150.97,No Reason,3,0,13,0
1913,13093,85.76,Not Needed,1,0,67,0
1987,18534,70.0,No Reason,0,0,42,0
1418,17207,113.9,Damaged,1,0,112,0
1426,19654,99.45,Wrong Item,0,0,28,0
1478,19394,107.36,No Reason,1,0,56,0
1474,19813,122.14,Wrong Item,1,0,117,0
1125,16227,94.45,Damaged,2,1,32,0
1394,13535,155.76,Not Needed,2,0,20,0
1816,17004,107.95,No Reason,4,1,168,0
1880,12913,86.49,Wrong Item,1,1,112,0
1805,19381,117.69,Not Needed,6,0,128,0
1575,12340,97.44,Not Needed,0,0,154,0
1324,19795,103.4,No Reason,1,0,1,0
1391,15289,66.82,Wrong Item,2,0,63,0
1929,10597,70.22,No Reason,5,0,178,0
1687,18836,131.85,Damaged,1,0,125,0
1627,17145,62.97,Not Needed,8,1,117,1
1439,12902,96.33,Wrong Item,2,1,73,0
1203,16645,109.78,No Reason,2,1,73,0
1485,18955,142.39,Not Needed,0,0,157,0
1832,17694,85.56,No Reason,6,0,128,0
1030,14830,122.77,Wrong Item,1,0,156,0
1387,17546,96.38,Damaged,2,0,140,0
1624,17368,34.6,Damaged,3,1,42,0
1876,19834,101.38,Damaged,4,0,40,0
1433,12160,97.99,No Reason,2,0,88,0
1836,15878,112.75,Not Needed,5,0,76,0
1925,17663,80.72,Damaged,0,0,141,0
1375,13749,83.92,Damaged,1,0,40,0
1343,12922,136.03,Damaged,2,0,5,0
1442,16486,89.92,Damaged,4,1,45,0
1578,18112,42.6,Wrong Item,2,0,128,0
1074,18771,114.71,Wrong Item,2,0,28,0
1556,13804,125.88,Not Needed,0,1,122,0
1771,14878,125.61,Wrong Item,5,0,153,0
1665,12368,81.54,Wrong Item,1,0,86,0
1154,18093,100.01,Wrong Item,2,0,130,0
1429,13932,115.94,No Reason,0,0,59,0
1362,15608,128.92,Wrong Item,0,0,141,0
1447,16635,115.06,No Reason,2,0,97,0
1986,16395,123.27,No Reason,2,0,22,0
1233,16101,78.04,Wrong Item,0,0,9,0
1562,19292,31.3,No Reason,4,0,3,0
1817,19862,131.61,Damaged,2,1,38,0
1261,15531,71.62,Not Needed,2,1,112,0
1826,14970,94.86,Wrong Item,4,1,87,0
1124,16344,124.24,Wrong Item,3,0,33,0
1910,18408,100.8,Not Needed,1,1,119,0
1244,10375,121.08,Wrong Item,1,0,24,0
1541,17887,173.65,Wrong Item,3,0,179,0
1937,11609,116.55,Not Needed,1,0,14,0
1484,12939,78.14,No Reason,2,0,11,0
1121,14062,56.58,Damaged,2,0,128,0
1124,11613,120.3,No Reason,1,0,105,0
1548,16578,102.45,Damaged,1,0,119,0
1169,17851,58.63,Not Needed,0,1,136,0
1123,13679,135.37,No Reason,4,0,58,0
1868,17540,121.72,No Reason,1,0,141,0
1034,19488,99.65,Damaged,3,0,104,0
1086,17074,165.6,Damaged,2,0,30,0
1645,13996,130.7,Damaged,2,1,52,0
1707,14786,70.28,Damaged,3,0,137,0
1785,15695,135.18,Wrong Item,0,0,105,0
1200,19347,107.65,Not Needed,2,0,170,0
1368,16998,156.8,Damaged,0,0,145,0
1796,12366,128.29,No Reason,3,1,66,0
1076,16764,114.53,No Reason,2,1,58,0
1058,18976,112.82,No Reason,1,0,75,0
1430,19273,64.35,Damaged,0,0,98,0
1637,11614,84.64,Not Needed,2,0,107,0
1499,14555,106.25,Wrong Item,2,1,22,0
1912,12416,58.85,Damaged,2,1,85,0
1108,17288,114.02,Damaged,0,0,45,0
1735,16862,77.7,Wrong Item,1,1,176,0
1277,13653,88.2,Not Needed,3,0,150,0
1067,16639,121.32,Damaged,4,0,139,0
1068,10496,83.32,No Reason,2,1,28,0
1164,10504,114.08,No Reason,1,1,87,0
1488,17699,104.35,Damaged,3,0,58,0
1304,15733,68.24,Not Needed,1,0,52,0
1908,18055,126.44,No Reason,2,1,67,0
1673,13216,127.98,No Reason,1,0,100,0
1364,15688,129.61,Wrong Item,2,0,28,0
1853,19600,157.23,Not Needed,1,0,2,0
1820,14364,87.67,Damaged,3,0,94,0
1378,16042,41.51,Wrong Item,1,0,88,0
1342,11477,80.29,Wrong Item,3,0,110,0
1946,14960,128.78,Wrong Item,0,0,164,0
1898,12397,97.56,Not Needed,3,0,62,0
1553,18301,57.86,Not Needed,0,0,22,0
1353,18841,49.5,Not Needed,1,0,176,0
1415,16194,142.61,Damaged,3,0,85,0
1108,17570,118.26,Not Needed,0,0,114,0
1562,17730,85.1,Wrong Item,4,0,76,0
1761,11499,156.48,No Reason,2,0,130,0
1496,17235,179.47,Damaged,4,1,109,0
1340,10595,131.05,Damaged,3,0,149,0
1941,10978,122.66,Damaged,4,0,112,0
1382,10730,115.85,Wrong Item,2,0,35,0
1532,10056,125.67,Not Needed,1,0,137,0
1299,12243,158.75,Wrong Item,0,1,119,0
1138,15879,70.82,No Reason,3,0,8,0
1358,11701,89.83,Not Needed,1,0,55,0
1835,17229,98.57,No Reason,2,0,146,0
1498,11286,117.23,Damaged,2,0,71,0
1384,18303,146.96,Damaged,2,1,32,0
1603,19393,112.38,Wrong Item,0,1,147,0
1958,10947,118.76,Not Needed,1,0,34,0
1279,14121,120.3,Damaged,5,0,122,0
1636,16553,100.69,Wrong Item,2,0,30,0
1482,10757,87.52,No Reason,3,1,177,0
1908,15651,102.24,Wrong Item,0,0,118,0
1110,17273,80.37,Not Needed,1,0,45,0
1865,13535,80.89,Not Needed,2,0,77,0
1138,12293,111.04,Not Needed,2,0,9,0
1995,11104,85.65,Damaged,5,0,66,0
1434,18853,155.4,Wrong Item,0,0,118,0
1508,10908,104.4,No Reason,5,0,161,0
1272,16539,140.78,Not Needed,3,1,50,0
1098,14617,62.65,Wrong Item,6,0,38,0
1763,17069,63.57,Damaged,1,0,139,0
1849,12311,96.67,No Reason,1,0,153,0
1103,10789,128.1,No Reason,5,0,66,0
1213,10171,85.3,No Reason,3,0,89,0
1760,17989,96.99,Damaged,0,0,120,0
1663,11885,130.0,Not Needed,4,0,129,0
1761,18667,88.36,Damaged,3,0,11,0
1786,11049,77.27,No Reason,3,0,58,0
1164,14129,121.25,Wrong Item,5,1,124,1
1998,11161,60.88,No Reason,0,0,31,0
1852,10815,88.79,Wrong Item,0,1,50,0
1519,13766,103.43,Damaged,3,0,123,0
1283,18945,115.87,Damaged,1,1,101,0
1516,14661,124.68,Damaged,3,0,10,0
1656,18653,129.36,Wrong Item,2,1,31,0
1612,13239,90.93,Damaged,0,0,172,0
1163,18272,128.73,Not Needed,4,0,53,0
1885,12804,115.18,No Reason,3,1,5,0
1658,18031,121.64,Not Needed,0,0,25,0
1063,10869,80.99,Wrong Item,3,0,7,0
1090,15526,119.95,Damaged,3,0,135,0
1116,17741,95.42,No Reason,1,0,37,0
1865,14694,101.44,Damaged,1,0,135,0
1266,18998,104.95,Damaged,1,0,16,0
1821,11934,163.4,No Reason,2,0,102,0
1684,15172,72.55,No Reason,1,0,82,0
1558,10703,135.68,Not Needed,1,0,124,0
1139,12523,142.91,Not Needed,3,0,130,0
1245,12639,124.77,Not Needed,3,1,168,0
1660,16159,83.94,Not Needed,1,0,112,0
1757,13909,150.9,Not Needed,2,1,52,0
1394,11164,90.04,Wrong Item,1,0,109,0
1486,10619,120.61,Wrong Item,2,0,120,0
1475,17982,103.63,Damaged,2,1,96,0
1516,13066,88.93,Damaged,4,1,95,0
1976,14872,116.4,Not Needed,0,0,61,0
1183,18638,156.38,Damaged,3,0,52,0
1019,12337,107.69,Wrong Item,3,0,92,0
1936,18400,159.35,Wrong Item,3,0,100,0
1557,15594,94.5,Damaged,1,0,125,0
1523,12460,102.32,Not Needed,0,0,82,0
1581,16820,63.23,Wrong Item,3,1,94,0
1528,15546,83.26,No Reason,2,0,82,0
1882,13442,93.45,No Reason,3,0,150,0
1146,12711,90.13,Damaged,3,1,174,0
1665,11291,71.19,Not Needed,1,0,162,0
1303,15374,77.14,Damaged,1,0,13,0
1619,19592,91.4,Not Needed,0,0,64,0
1747,12655,135.6,Not Needed,5,0,112,0
1819,16513,55.13,No Reason,3,0,48,0
1863,17394,37.53,Wrong Item,5,1,163,1
1581,10704,47.18,Wrong Item,0,0,128,0
1694,10825,74.58,Damaged,2,0,83,0
1761,19196,119.11,Damaged,2,0,21,0
1227,10376,89.31,Not Needed,2,0,162,0
1101,10972,88.9,Wrong Item,0,0,2,0
1586,14213,88.23,Not Needed,3,0,139,0
1416,10443,43.67,No Reason,1,0,164,0
1957,17519,125.84,No Reason,0,0,57,0
1215,10754,139.32,Not Needed,3,1,76,0
1406,14735,89.94,Not Needed,1,0,11,0
1398,15396,102.56,Not Needed,5,0,1,0
1922,13465,103.56,Not Needed,0,0,125,0
1714,12711,67.97,Not Needed,2,0,83,0
1703,12407,86.76,No Reason,1,0,59,0
1760,18814,153.57,No Reason,1,0,40,0
1498,15588,99.88,No Reason,3,0,162,0
1753,16104,106.71,Damaged,3,1,101,0
1464,15747,79.19,No Reason,4,1,10,0
1690,11723,87.1,Wrong Item,0,0,179,0
1948,17224,119.39,Wrong Item,1,0,179,0
1973,11919,74.81,Not Needed,0,0,106,0
1730,10918,148.6,No Reason,2,0,61,0
1081,14215,51.51,Not Needed,2,0,14,0
1603,10581,81.01,Not Needed,2,1,69,0
1946,13881,55.6,Wrong Item,1,0,39,0
1686,19878,139.73,Wrong Item,2,0,8,0
1750,13909,98.91,Not Needed,2,0,113,0
1771,11999,91.41,Wrong Item,3,1,144,0
1902,10400,111.93,Not Needed,1,1,150,0
1364,13648,141.97,Not Needed,4,0,57,0
1162,15445,106.48,Not Needed,2,0,79,0
1047,12628,134.28,Damaged,0,0,50,0
1510,11656,91.19,Wrong Item,1,0,56,0
1328,10620,71.16,Wrong Item,5,0,85,0
1839,10246,106.97,No Reason,0,0,143,0
1115,15212,79.08,Wrong Item,3,1,172,0
1940,13339,120.66,No Reason,0,1,11,0
1848,16758,87.72,Not Needed,4,1,5,0
1336,17086,97.46,Damaged,0,1,131,0
1880,13010,32.79,Not Needed,1,0,101,0
1736,14719,96.26,Not Needed,0,0,121,0
1863,12368,92.72,Not Needed,3,0,162,0
1839,11839,134.89,No Reason,5,0,46,0
1146,12903,126.1,Damaged,1,0,84,0
1574,16205,100.73,Not Needed,0,0,116,0
1805,14395,51.09,No Reason,1,1,18,0
1322,15767,86.79,Not Needed,1,0,26,0
1442,13691,134.92,Damaged,1,0,138,0
1836,17470,94.05,Not Needed,1,0,69,0
1012,13841,68.0,Not Needed,2,1,40,0
1942,14348,134.55,Wrong Item,2,1,170,0
1493,16621,51.29,No Reason,0,0,27,0
1700,11392,96.61,Damaged,3,0,62,0
1286,16060,116.74,No Reason,0,0,66,0
1719,14255,103.78,Wrong Item,1,0,172,0
1113,14300,62.75,Not Needed,4,0,23,0
1479,13338,72.12,Damaged,2,0,100,0
1021,15487,79.06,Damaged,2,0,78,0
1348,13514,123.53,No Reason,3,0,38,0
1725,10759,105.12,Not Needed,3,1,121,0
1682,19915,88.37,Wrong Item,2,0,44,0
1834,18621,112.27,Not Needed,2,0,60,0
1565,16793,77.49,No Reason,1,0,170,0
1905,12459,122.15,Damaged,2,0,91,0
1809,15273,113.52,Damaged,1,0,169,0
1319,11718,93.27,Not Needed,0,0,40,0
1125,19457,95.13,Not Needed,3,0,46,0
1276,15423,89.75,Not Needed,1,1,170,0
1975,11308,129.88,Not Needed,2,1,121,0
1203,11050,106.48,Wrong Item,1,0,150,0
1193,15479,93.51,Wrong Item,2,0,31,0
1680,12249,70.89,Wrong Item,4,0,73,0
1663,12809,117.68,Wrong Item,3,0,121,0
1546,12921,116.28,No Reason,4,0,101,0
1695,14676,84.23,Damaged,2,0,165,0
1285,14041,87.4,Damaged,0,0,76,0
1056,12417,96.49,No Reason,0,1,14,0
1733,10532,65.39,No Reason,1,0,155,0
1302,19090,102.21,Wrong Item,1,0,12,0
1162,18167,50.64,Not Needed,0,1,34,0
1018,11469,61.62,Damaged,2,0,129,0
1369,19444,84.71,No Reason,2,1,60,0
1263,17292,81.15,Not Needed,5,0,64,0
1793,18961,113.54,Wrong Item,2,0,168,0
1112,19025,108.49,No Reason,2,0,95,0
1487,17142,141.3,Damaged,1,0,85,0
1326,16000,102.79,Damaged,2,0,3,0
1541,17081,106.18,Damaged,2,0,109,0
1646,14649,65.11,No Reason,1,0,13,0
1578,16931,65.17,Damaged,2,0,144,0
1064,13424,101.93,Wrong Item,2,0,141,0
1291,11091,102.45,Damaged,1,0,40,0
1024,19388,108.69,Wrong Item,2,0,61,0
1548,19852,138.09,Damaged,1,0,51,0
1000,17849,66.5,Wrong Item,0,0,26,0
1910,14654,150.7,No Reason,1,0,84,0
1548,10260,55.3,Wrong Item,1,0,39,0
1140,15936,111.19,No Reason,2,1,34,0
1743,19377,62.61,Not Needed,3,0,94,0
1647,14370,121.72,Wrong Item,2,0,176,0
1900,14301,55.48,No Reason,2,1,10,0
1187,17207,18.03,Not Needed,0,0,79,0
1127,15819,104.38,Damaged,2,0,133,0
1200,19058,96.25,Not Needed,4,0,97,0
1126,10092,133.18,Wrong Item,1,0,124,0
1256,15161,102.34,Not Needed,4,0,40,0
1675,17632,77.65,Damaged,7,0,159,0
1546,19543,83.81,Not Needed,0,1,20,0
1193,16208,196.48,Wrong Item,5,0,92,0
1702,18556,73.76,Wrong Item,2,0,74,0
1103,14916,115.74,No Reason,3,1,56,0
1534,13718,112.07,Damaged,0,0,132,0
1264,16125,116.44,Damaged,2,0,155,0
1801,11924,113.99,Not Needed,1,0,113,0
1941,13095,91.97,Damaged,1,0,76,0
1973,16683,47.14,Wrong Item,1,1,106,0
1383,15181,104.67,Not Needed,2,0,69,0
1259,12538,99.62,No Reason,0,0,154,0
1413,19488,103.72,Not Needed,1,0,93,0
1990,12276,116.96,Not Needed,1,0,47,0
1357,18194,87.59,No Reason,2,0,57,0
1074,19945,81.39,Not Needed,3,0,136,0
1354,10910,127.03,Damaged,0,0,54,0
1583,10306,90.13,Not Needed,3,0,44,0
1770,16575,85.19,Not Needed,0,0,155,0
1909,14231,82.59,Not Needed,2,1,155,0
1187,16028,117.84,Wrong Item,3,0,173,0
1972,16658,93.71,Wrong Item,3,0,152,0
1684,16336,166.38,Damaged,4,0,25,0
1991,19630,101.72,No Reason,4,1,61,0
1289,10872,63.8,Wrong Item,3,0,161,0
1044,11141,86.89,Wrong Item,2,1,148,0
1572,10665,119.66,Damaged,2,1,161,0
1082,18400,81.99,Damaged,5,1,43,1
1122,10951,99.48,No Reason,0,0,75,0
1357,19249,129.35,Not Needed,1,0,20,0
1527,14722,133.87,Not Needed,2,1,145,0
1065,14008,84.27,No Reason,1,0,35,0
1935,16655,92.3,No Reason,4,0,69,0
1656,16190,102.9,No Reason,1,0,147,0
1374,10771,140.27,Damaged,2,0,114,0
1161,14030,67.01,Not Needed,1,0,126,0
1745,17859,110.79,No Reason,3,0,93,0
1379,10521,101.66,No Reason,2,0,2,0
1655,13355,73.09,Not Needed,3,0,7,0
1357,11400,137.12,Not Needed,2,0,47,0
1187,13723,129.71,Damaged,4,0,150,0
1321,16579,146.15,Wrong Item,2,0,117,0
1449,13247,135.41,Wrong Item,5,0,0,0
1473,11858,100.31,Damaged,2,0,1,0
1012,14781,118.58,Damaged,1,0,73,0
1183,14064,109.96,Not Needed,3,0,36,0
1110,12398,72.79,Damaged,2,0,93,0
1926,10142,60.87,Damaged,2,0,50,0
1507,15062,111.07,No Reason,2,1,171,0
1289,13469,102.89,Damaged,0,0,151,0
1294,13695,89.91,Damaged,3,0,159,0
1450,10717,97.23,No Reason,1,0,49,0
1903,10642,153.08,Not Needed,2,0,157,0
1214,12548,34.61,Not Needed,3,0,165,0
1973,18561,119.2,Damaged,3,0,118,0
1631,13650,125.28,Damaged,1,0,125,0
1893,17549,129.03,Wrong Item,1,0,77,0
1566,18978,58.65,No Reason,2,0,130,0
1026,10949,91.2,Wrong Item,2,0,152,0
1629,15444,89.71,Damaged,2,0,44,0
1732,10521,108.76,Wrong Item,2,0,134,0
1230,16632,66.12,Wrong Item,2,0,80,0
1564,16048,111.35,Not Needed,1,1,154,0
1806,10354,73.46,No Reason,2,0,22,0
1320,11482,91.07,Not Needed,2,0,159,0
1912,19839,140.35,Not Needed,2,0,1,0
1232,16994,125.26,Wrong Item,4,0,161,0
1669,12215,103.71,No Reason,1,0,179,0
1436,14716,58.23,Damaged,3,0,110,0
1780,18619,109.97,No Reason,0,0,125,0
1532,15821,111.99,Not Needed,1,1,33,0
1402,12537,37.02,Wrong Item,4,0,6,0
1052,16339,110.53,Damaged,1,1,9,0
1786,18736,67.72,Not Needed,6,0,129,0
1312,14919,55.61,Wrong Item,3,0,157,0
1280,17075,66.34,Not Needed,3,0,80,0
1725,13765,35.16,Wrong Item,1,0,156,0
1030,18850,87.77,No Reason,1,0,59,0
1336,17082,69.84,Not Needed,3,1,16,0
1182,12827,134.22,No Reason,1,1,85,0
1022,12058,89.23,No Reason,1,0,178,0
1543,17749,78.41,Wrong Item,3,0,152,0
1445,10730,52.21,Damaged,2,0,15,0
1073,11832,87.16,No Reason,3,0,152,0
1009,18600,140.6,Not Needed,1,0,14,0
1483,16505,146.42,Not Needed,0,0,100,0
1455,17170,89.06,Wrong Item,3,1,78,0
1565,14179,97.91,No Reason,1,0,14,0
1563,16299,121.09,Damaged,1,0,81,0
1659,17830,69.23,Damaged,0,0,36,0
1159,14802,111.07,Not Needed,0,0,127,0
1881,16057,171.0,Wrong Item,3,1,64,0
1013,16615,122.95,No Reason,0,1,32,0
1177,16762,122.0,Not Needed,3,0,130,0
1411,15543,140.31,Wrong Item,1,0,48,0
1877,18325,127.11,Damaged,2,0,149,0
1052,14883,92.42,Not Needed,1,0,148,0
1407,17050,64.61,Wrong Item,0,0,109,0
1846,14959,96.0,Damaged,0,0,104,0
1021,10666,70.91,Wrong Item,2,0,26,0
1029,10276,91.54,Not Needed,5,0,131,0
1702,10881,73.86,No Reason,1,0,114,0
1259,12060,88.3,Wrong Item,0,0,128,0
1204,12082,55.44,No Reason,3,1,3,0
1058,16702,79.2,Not Needed,3,1,23,0
1470,19429,112.17,Damaged,1,0,109,0
1775,10158,119.74,Wrong Item,1,0,156,0
1465,15229,113.23,Damaged,2,0,21,0
1011,17956,88.72,No Reason,0,0,150,0
1630,17514,103.74,No Reason,3,1,77,0
1926,17803,158.32,Damaged,2,0,7,0
1973,12526,78.38,Not Needed,3,0,57,0
1289,18302,148.15,No Reason,0,0,79,0
1849,17803,56.68,Not Needed,2,0,87,0
1759,16574,48.73,Damaged,2,0,58,0
1353,18733,95.58,Not Needed,1,1,89,0
1638,11138,98.88,No Reason,2,1,6,0
1074,17257,66.08,Damaged,0,1,24,0
1872,13283,90.13,Not Needed,3,0,101,0
1715,17762,112.08,Not Needed,2,0,172,0
1560,17896,70.75,Wrong Item,0,0,153,0
1590,12419,130.48,No Reason,1,0,157,0
1440,11756,133.75,Wrong Item,1,1,123,0
1990,12306,137.35,Not Needed,2,1,52,0
1240,17630,72.76,No Reason,0,0,166,0
1860,16263,76.66,Damaged,1,1,107,0
1153,19167,94.81,Damaged,1,0,138,0
1785,15008,91.83,Damaged,6,0,139,0
1095,15247,90.23,Not Needed,3,0,127,0
1725,18914,122.67,Not Needed,4,0,177,0
1293,12570,118.35,Damaged,3,0,55,0
1208,15807,73.76,Wrong Item,2,0,167,0
1342,17812,65.77,Wrong Item,1,0,110,0
1087,10324,62.83,No Reason,2,0,143,0
1817,17487,73.63,No Reason,2,1,176,0
1775,19721,125.38,Damaged,1,0,31,0
1936,15645,104.3,Not Needed,2,1,81,0
1389,11945,127.78,Not Needed,2,1,116,0
1324,14486,49.0,No Reason,2,0,172,0
1939,12430,108.2,Damaged,2,0,70,0
1888,13510,107.82,No Reason,3,0,132,0
1831,10845,136.01,Wrong Item,0,1,127,0
1156,10567,87.73,Damaged,1,0,171,0
1667,12179,85.61,Damaged,5,1,168,1
1650,12019,145.19,Damaged,0,0,96,0
1632,13319,94.87,Wrong Item,3,0,84,0
1576,12320,105.32,Damaged,1,0,124,0
1618,11646,114.29,No Reason,4,0,149,0
1658,13909,49.97,Wrong Item,3,0,144,0
1136,18015,101.23,Not Needed,1,0,88,0
1922,13420,62.65,No Reason,4,0,104,0
1673,10356,97.37,No Reason,1,0,177,0
1427,17485,91.16,No Reason,1,0,158,0
1451,13081,84.81,Wrong Item,2,0,140,0
1611,12280,118.8,No Reason,4,1,50,0
1849,14131,102.92,Wrong Item,1,0,32,0
1910,15123,68.17,Damaged,3,1,104,0
1818,17422,67.15,Not Needed,1,0,19,0
1140,12787,125.2,Damaged,3,0,175,0
1082,14209,98.87,No Reason,1,0,123,0
1176,16540,57.28,Wrong Item,3,0,71,0
1197,19389,87.51,Wrong Item,6,0,73,0
1623,19470,95.28,Damaged,0,1,120,0
1567,10465,62.98,No Reason,2,0,141,0
1971,11487,80.89,Not Needed,2,0,61,0
1690,14942,127.54,Wrong Item,1,0,178,0
1420,14597,174.69,Wrong Item,1,0,126,0
1400,14536,109.08,No Reason,1,0,97,0
1697,10325,59.35,Wrong Item,5,0,126,0
1470,19957,93.47,No Reason,2,0,80,0
1217,14162,103.66,No Reason,1,0,148,0
1924,10303,123.59,Not Needed,2,0,91,0
1928,15067,124.3,No Reason,4,0,37,0
1827,15024,140.93,Damaged,1,0,142,0
1986,17715,99.95,Not Needed,4,0,35,0
1728,19632,100.53,No Reason,2,0,8,0
1631,18340,43.36,No Reason,0,0,58,0
1950,12631,69.62,Not Needed,2,0,81,0
1905,16391,59.13,Wrong Item,2,0,53,0
1174,18287,74.78,Not Needed,1,0,144,0
1022,12369,65.44,Wrong Item,3,0,81,0
1724,10528,67.47,Not Needed,1,0,3,0
1916,14675,132.68,Not Needed,1,0,83,0
1234,11663,42.29,Damaged,2,0,12,0
1012,13364,94.05,Not Needed,1,0,114,0
1100,12341,125.92,Damaged,4,1,42,0
1928,16656,90.96,No Reason,3,0,7,0
1535,14905,139.81,Wrong Item,1,1,147,0
1875,18884,82.01,Wrong Item,2,1,122,0
1522,19143,152.52,Damaged,3,0,60,0
1784,15950,52.94,Wrong Item,2,0,43,0
1451,11360,139.87,Wrong Item,3,0,178,0
1430,15127,73.17,Not Needed,1,0,127,0
1792,15562,143.35,Damaged,1,0,116,0
1605,18730,85.96,Wrong Item,0,0,157,0
1712,19011,133.14,No Reason,4,1,98,0
1532,15777,138.21,Damaged,2,0,83,0
1851,13925,82.66,Not Needed,5,1,100,1
1978,18463,130.66,No Reason,3,0,9,0
1722,18001,99.16,Wrong Item,2,0,145,0
1651,11028,56.12,Wrong Item,0,0,123,0
1292,16018,115.25,Damaged,3,0,24,0
1809,11242,69.5,Wrong Item,2,1,102,0
1912,19333,80.41,Damaged,4,0,161,0
1100,18784,73.22,Wrong Item,1,0,43,0
1501,17119,111.35,No Reason,2,0,166,0
1303,19797,70.43,Not Needed,5,0,89,0
1870,14210,63.21,No Reason,3,0,107,0
1539,16406,68.7,Not Needed,3,0,170,0
1552,13377,78.71,Damaged,5,0,147,0
1354,14071,114.9,Wrong Item,3,1,71,0
1302,11440,127.27,No Reason,2,0,1,0
1495,13626,126.84,Wrong Item,2,0,113,0
1657,10184,98.96,Damaged,2,0,154,0
1767,14996,98.18,Not Needed,1,0,33,0
1973,18412,94.49,No Reason,1,1,54,0
1226,18031,113.32,Not Needed,1,0,163,0
1235,15563,133.59,Not Needed,0,0,106,0
1872,13188,95.47,Damaged,2,1,71,0
1891,19285,115.98,Not Needed,0,0,68,0
1454,12945,62.79,Damaged,2,0,103,0
1012,16765,125.58,Not Needed,5,0,64,0
1209,12474,106.48,Not Needed,0,1,125,0
1740,16787,69.02,No Reason,3,0,84,0
1396,18792,132.08,Damaged,0,0,171,0
1099,19352,62.76,Wrong Item,1,0,42,0
1030,14599,31.75,Wrong Item,2,0,73,0
1897,16274,125.4,Wrong Item,5,0,20,0
1527,14313,111.56,No Reason,2,0,140,0
1648,12218,63.67,No Reason,0,0,107,0
1328,11152,110.66,Not Needed,2,0,113,0
1165,10056,135.1,Not Needed,3,0,27,0
1458,19396,107.84,Wrong Item,0,1,157,0
1821,10143,173.16,Not Needed,0,1,81,0
1951,17218,74.47,Not Needed,4,0,105,0
1981,18559,32.93,No Reason,3,0,129,0
1992,19674,57.67,Wrong Item,2,0,57,0
1099,16361,31.17,Damaged,3,0,20,0
1620,10615,164.17,Wrong Item,3,0,89,0
1854,18062,99.85,No Reason,1,0,173,0
1172,15977,158.17,Wrong Item,1,0,82,0
1748,19780,89.36,Damaged,3,0,24,0
1161,16984,72.85,Not Needed,2,0,56,0
1904,18890,48.1,Wrong Item,1,1,147,0
1727,14971,88.1,No Reason,2,0,5,0
1775,15781,125.33,No Reason,0,0,17,0
1262,10944,93.26,Wrong Item,0,0,176,0
1803,19114,52.07,Not Needed,5,0,147,0
1273,17078,119.59,Not Needed,0,0,102,0
1002,11746,125.16,No Reason,1,0,161,0
1027,15783,84.1,No Reason,2,0,137,0
1325,19751,80.35,Damaged,2,1,32,0
1939,16907,48.72,Not Needed,1,0,114,0
1148,19275,118.84,Wrong Item,4,0,146,0
1539,18625,86.13,No Reason,1,1,46,0
1487,12926,19.64,No Reason,5,0,176,0
1821,11089,55.45,No Reason,7,0,29,0
1437,12957,116.87,No Reason,1,0,58,0
1064,12612,89.74,Not Needed,2,1,30,0
1355,16047,65.94,No Reason,2,0,20,0
1532,16249,101.61,Not Needed,3,1,16,0
1251,13759,74.8,Damaged,1,1,178,0
1234,17718,80.72,Damaged,2,0,151,0
1226,14263,91.91,Wrong Item,0,0,167,0
1524,11902,150.56,No Reason,4,0,97,0
