user_id,event_type,timestamp,device,source,user_segment,utm_medium,campaign
U0241,ad_click,2025-07-22 09:55:37,tablet,instagram,Returning User,cpc,new-launch
U0241,product_view,2025-07-22 09:57:37,tablet,instagram,Returning User,cpc,new-launch
U0242,ad_click,2025-07-22 13:15:37,tablet,facebook,New User,referral,prime-deal
U0242,product_view,2025-07-22 13:18:37,tablet,facebook,New User,referral,prime-deal
U0242,cart_add,2025-07-22 13:19:37,tablet,facebook,New User,referral,prime-deal
U0242,checkout,2025-07-22 13:21:37,tablet,facebook,New User,referral,prime-deal
U0243,ad_click,2025-07-22 15:13:49,mobile,facebook,At Risk,referral,new-launch
U0243,product_view,2025-07-22 15:14:49,mobile,facebook,At Risk,referral,new-launch
U0243,cart_add,2025-07-22 15:15:49,mobile,facebook,At Risk,referral,new-launch
U0243,checkout,2025-07-22 15:16:49,mobile,facebook,At Risk,referral,new-launch
U0244,ad_click,2025-07-22 12:28:50,desktop,facebook,High Value,cpc,clearance
U0244,product_view,2025-07-22 12:31:50,desktop,facebook,High Value,cpc,clearance
U0244,cart_add,2025-07-22 12:34:50,desktop,facebook,High Value,cpc,clearance
U0244,checkout,2025-07-22 12:37:50,desktop,facebook,High Value,cpc,clearance
U0245,ad_click,2025-07-22 14:29:06,desktop,facebook,Returning User,email,prime-deal
U0245,product_view,2025-07-22 14:30:06,desktop,facebook,Returning User,email,prime-deal
U0245,cart_add,2025-07-22 14:31:06,desktop,facebook,Returning User,email,prime-deal
U0246,ad_click,2025-07-22 18:57:10,desktop,linkedin,Returning User,organic,new-launch
U0246,product_view,2025-07-22 18:59:10,desktop,linkedin,Returning User,organic,new-launch
U0246,cart_add,2025-07-22 18:59:10,desktop,linkedin,Returning User,organic,new-launch
U0246,checkout,2025-07-22 19:03:10,desktop,linkedin,Returning User,organic,new-launch
U0247,ad_click,2025-07-22 10:03:20,desktop,linkedin,New User,cpc,retarget
U0247,product_view,2025-07-22 10:04:20,desktop,linkedin,New User,cpc,retarget
U0247,cart_add,2025-07-22 10:09:20,desktop,linkedin,New User,cpc,retarget
U0247,checkout,2025-07-22 10:06:20,desktop,linkedin,New User,cpc,retarget
U0248,ad_click,2025-07-22 18:39:50,mobile,linkedin,New User,referral,prime-deal
U0248,product_view,2025-07-22 18:41:50,mobile,linkedin,New User,referral,prime-deal
U0249,ad_click,2025-07-22 17:02:44,mobile,facebook,At Risk,organic,clearance
U0249,product_view,2025-07-22 17:05:44,mobile,facebook,At Risk,organic,clearance
U0250,ad_click,2025-07-22 18:12:07,mobile,facebook,Returning User,email,clearance
U0250,product_view,2025-07-22 18:15:07,mobile,facebook,Returning User,email,clearance
U0250,cart_add,2025-07-22 18:14:07,mobile,facebook,Returning User,email,clearance
U0250,checkout,2025-07-22 18:15:07,mobile,facebook,Returning User,email,clearance
U0251,ad_click,2025-07-22 11:06:58,tablet,facebook,At Risk,cpc,new-launch
U0251,product_view,2025-07-22 11:07:58,tablet,facebook,At Risk,cpc,new-launch
U0251,cart_add,2025-07-22 11:10:58,tablet,facebook,At Risk,cpc,new-launch
U0251,checkout,2025-07-22 11:15:58,tablet,facebook,At Risk,cpc,new-launch
U0253,ad_click,2025-07-22 09:18:05,desktop,twitter,New User,organic,clearance
U0253,product_view,2025-07-22 09:20:05,desktop,twitter,New User,organic,clearance
U0255,ad_click,2025-07-22 09:37:56,mobile,instagram,High Value,organic,retarget
U0255,product_view,2025-07-22 09:38:56,mobile,instagram,High Value,organic,retarget
U0255,cart_add,2025-07-22 09:39:56,mobile,instagram,High Value,organic,retarget
U0255,checkout,2025-07-22 09:40:56,mobile,instagram,High Value,organic,retarget
U0257,ad_click,2025-07-22 16:42:50,desktop,twitter,Returning User,referral,clearance
U0258,ad_click,2025-07-22 19:37:24,desktop,instagram,Returning User,email,prime-deal
U0258,product_view,2025-07-22 19:39:24,desktop,instagram,Returning User,email,prime-deal
U0258,cart_add,2025-07-22 19:39:24,desktop,instagram,Returning User,email,prime-deal
U0258,checkout,2025-07-22 19:46:24,desktop,instagram,Returning User,email,prime-deal
U0259,ad_click,2025-07-22 08:24:55,desktop,linkedin,High Value,cpc,retarget
U0259,product_view,2025-07-22 08:26:55,desktop,linkedin,High Value,cpc,retarget
U0259,cart_add,2025-07-22 08:26:55,desktop,linkedin,High Value,cpc,retarget
U0259,checkout,2025-07-22 08:33:55,desktop,linkedin,High Value,cpc,retarget
U0260,ad_click,2025-07-22 08:21:15,desktop,google,At Risk,cpc,clearance
U0260,product_view,2025-07-22 08:22:15,desktop,google,At Risk,cpc,clearance
U0260,cart_add,2025-07-22 08:27:15,desktop,google,At Risk,cpc,clearance
U0260,checkout,2025-07-22 08:27:15,desktop,google,At Risk,cpc,clearance
U0262,ad_click,2025-07-22 19:57:29,desktop,google,New User,cpc,retarget
U0262,product_view,2025-07-22 19:59:29,desktop,google,New User,cpc,retarget
U0262,cart_add,2025-07-22 20:01:29,desktop,google,New User,cpc,retarget
U0262,checkout,2025-07-22 20:03:29,desktop,google,New User,cpc,retarget
U0263,ad_click,2025-07-22 20:29:59,tablet,google,High Value,referral,retarget
U0263,product_view,2025-07-22 20:32:59,tablet,google,High Value,referral,retarget
U0263,cart_add,2025-07-22 20:31:59,tablet,google,High Value,referral,retarget
U0263,checkout,2025-07-22 20:38:59,tablet,google,High Value,referral,retarget
U0264,ad_click,2025-07-22 08:24:12,mobile,twitter,Returning User,cpc,clearance
U0264,product_view,2025-07-22 08:25:12,mobile,twitter,Returning User,cpc,clearance
U0264,cart_add,2025-07-22 08:26:12,mobile,twitter,Returning User,cpc,clearance
U0264,checkout,2025-07-22 08:30:12,mobile,twitter,Returning User,cpc,clearance
U0265,ad_click,2025-07-22 20:27:26,tablet,linkedin,At Risk,email,clearance
U0265,product_view,2025-07-22 20:30:26,tablet,linkedin,At Risk,email,clearance
U0265,cart_add,2025-07-22 20:31:26,tablet,linkedin,At Risk,email,clearance
U0265,checkout,2025-07-22 20:30:26,tablet,linkedin,At Risk,email,clearance
U0266,ad_click,2025-07-22 12:15:28,mobile,google,New User,referral,clearance
U0266,product_view,2025-07-22 12:17:28,mobile,google,New User,referral,clearance
U0266,cart_add,2025-07-22 12:21:28,mobile,google,New User,referral,clearance
U0266,checkout,2025-07-22 12:24:28,mobile,google,New User,referral,clearance
U0267,ad_click,2025-07-22 09:56:26,desktop,google,At Risk,referral,clearance
U0267,product_view,2025-07-22 09:57:26,desktop,google,At Risk,referral,clearance
U0267,cart_add,2025-07-22 09:58:26,desktop,google,At Risk,referral,clearance
U0268,ad_click,2025-07-22 14:11:19,desktop,twitter,Returning User,organic,retarget
U0268,product_view,2025-07-22 14:12:19,desktop,twitter,Returning User,organic,retarget
U0269,ad_click,2025-07-22 20:02:33,tablet,instagram,High Value,referral,clearance
U0270,ad_click,2025-07-22 08:29:25,tablet,google,Returning User,email,clearance
U0270,product_view,2025-07-22 08:31:25,tablet,google,Returning User,email,clearance
U0270,cart_add,2025-07-22 08:31:25,tablet,google,Returning User,email,clearance
U0270,checkout,2025-07-22 08:38:25,tablet,google,Returning User,email,clearance
U0271,ad_click,2025-07-22 08:34:01,mobile,google,At Risk,organic,prime-deal
U0271,product_view,2025-07-22 08:36:01,mobile,google,At Risk,organic,prime-deal
U0272,ad_click,2025-07-22 13:51:39,mobile,twitter,At Risk,cpc,prime-deal
U0272,product_view,2025-07-22 13:52:39,mobile,twitter,At Risk,cpc,prime-deal
U0272,cart_add,2025-07-22 13:55:39,mobile,twitter,At Risk,cpc,prime-deal
U0272,checkout,2025-07-22 13:57:39,mobile,twitter,At Risk,cpc,prime-deal
U0273,ad_click,2025-07-22 19:39:10,tablet,facebook,New User,email,new-launch
U0275,ad_click,2025-07-22 15:34:23,mobile,linkedin,High Value,referral,prime-deal
U0276,ad_click,2025-07-22 15:45:50,mobile,facebook,High Value,cpc,retarget
U0276,product_view,2025-07-22 15:48:50,mobile,facebook,High Value,cpc,retarget
U0276,cart_add,2025-07-22 15:51:50,mobile,facebook,High Value,cpc,retarget
U0277,ad_click,2025-07-22 08:18:49,desktop,facebook,New User,email,clearance
U0277,product_view,2025-07-22 08:19:49,desktop,facebook,New User,email,clearance
U0277,cart_add,2025-07-22 08:20:49,desktop,facebook,New User,email,clearance
U0277,checkout,2025-07-22 08:21:49,desktop,facebook,New User,email,clearance
U0278,ad_click,2025-07-22 12:54:23,desktop,linkedin,New User,organic,clearance
U0278,product_view,2025-07-22 12:57:23,desktop,linkedin,New User,organic,clearance
U0279,ad_click,2025-07-22 18:06:47,tablet,instagram,High Value,cpc,new-launch
U0279,product_view,2025-07-22 18:07:47,tablet,instagram,High Value,cpc,new-launch
U0279,cart_add,2025-07-22 18:12:47,tablet,instagram,High Value,cpc,new-launch
U0279,checkout,2025-07-22 18:15:47,tablet,instagram,High Value,cpc,new-launch
U0280,ad_click,2025-07-22 09:56:33,mobile,facebook,Returning User,cpc,clearance
U0280,product_view,2025-07-22 09:59:33,mobile,facebook,Returning User,cpc,clearance
U0280,cart_add,2025-07-22 10:02:33,mobile,facebook,Returning User,cpc,clearance
U0280,checkout,2025-07-22 09:59:33,mobile,facebook,Returning User,cpc,clearance
U0281,ad_click,2025-07-22 15:45:41,mobile,facebook,High Value,email,new-launch
U0281,product_view,2025-07-22 15:48:41,mobile,facebook,High Value,email,new-launch
U0281,cart_add,2025-07-22 15:47:41,mobile,facebook,High Value,email,new-launch
U0282,ad_click,2025-07-22 13:07:48,mobile,facebook,At Risk,referral,new-launch
U0282,product_view,2025-07-22 13:09:48,mobile,facebook,At Risk,referral,new-launch
U0282,cart_add,2025-07-22 13:13:48,mobile,facebook,At Risk,referral,new-launch
U0283,ad_click,2025-07-22 19:37:51,mobile,twitter,Returning User,referral,new-launch
U0283,product_view,2025-07-22 19:40:51,mobile,twitter,Returning User,referral,new-launch
U0283,cart_add,2025-07-22 19:39:51,mobile,twitter,Returning User,referral,new-launch
U0283,checkout,2025-07-22 19:40:51,mobile,twitter,Returning User,referral,new-launch
U0284,ad_click,2025-07-22 13:24:30,tablet,instagram,High Value,organic,clearance
U0284,product_view,2025-07-22 13:25:30,tablet,instagram,High Value,organic,clearance
U0284,cart_add,2025-07-22 13:30:30,tablet,instagram,High Value,organic,clearance
U0284,checkout,2025-07-22 13:27:30,tablet,instagram,High Value,organic,clearance
U0285,ad_click,2025-07-22 10:02:50,tablet,google,New User,organic,prime-deal
U0285,product_view,2025-07-22 10:05:50,tablet,google,New User,organic,prime-deal
U0285,cart_add,2025-07-22 10:08:50,tablet,google,New User,organic,prime-deal
U0286,ad_click,2025-07-22 16:40:59,desktop,twitter,New User,referral,clearance
U0286,product_view,2025-07-22 16:43:59,desktop,twitter,New User,referral,clearance
U0286,cart_add,2025-07-22 16:46:59,desktop,twitter,New User,referral,clearance
U0286,checkout,2025-07-22 16:43:59,desktop,twitter,New User,referral,clearance
U0287,ad_click,2025-07-22 09:26:45,tablet,instagram,High Value,referral,prime-deal
U0287,product_view,2025-07-22 09:29:45,tablet,instagram,High Value,referral,prime-deal
U0287,cart_add,2025-07-22 09:32:45,tablet,instagram,High Value,referral,prime-deal
U0287,checkout,2025-07-22 09:29:45,tablet,instagram,High Value,referral,prime-deal
U0288,ad_click,2025-07-22 13:52:08,tablet,facebook,Returning User,organic,prime-deal
U0288,product_view,2025-07-22 13:53:08,tablet,facebook,Returning User,organic,prime-deal
U0288,cart_add,2025-07-22 13:54:08,tablet,facebook,Returning User,organic,prime-deal
U0290,ad_click,2025-07-22 09:56:47,tablet,linkedin,At Risk,cpc,prime-deal
U0290,product_view,2025-07-22 09:59:47,tablet,linkedin,At Risk,cpc,prime-deal
U0290,cart_add,2025-07-22 09:58:47,tablet,linkedin,At Risk,cpc,prime-deal
U0290,checkout,2025-07-22 10:02:47,tablet,linkedin,At Risk,cpc,prime-deal
U0291,ad_click,2025-07-22 12:07:35,desktop,google,High Value,organic,retarget
U0291,product_view,2025-07-22 12:10:35,desktop,google,High Value,organic,retarget
U0291,cart_add,2025-07-22 12:11:35,desktop,google,High Value,organic,retarget
U0291,checkout,2025-07-22 12:13:35,desktop,google,High Value,organic,retarget
U0292,ad_click,2025-07-22 09:34:45,desktop,google,At Risk,cpc,clearance
U0292,product_view,2025-07-22 09:36:45,desktop,google,At Risk,cpc,clearance
U0292,cart_add,2025-07-22 09:36:45,desktop,google,At Risk,cpc,clearance
U0292,checkout,2025-07-22 09:43:45,desktop,google,At Risk,cpc,clearance
U0294,ad_click,2025-07-22 14:13:53,mobile,facebook,Returning User,email,prime-deal
U0294,product_view,2025-07-22 14:15:53,mobile,facebook,Returning User,email,prime-deal
U0294,cart_add,2025-07-22 14:17:53,mobile,facebook,Returning User,email,prime-deal
U0295,ad_click,2025-07-22 20:54:05,desktop,facebook,New User,email,new-launch
U0295,product_view,2025-07-22 20:57:05,desktop,facebook,New User,email,new-launch
U0295,cart_add,2025-07-22 20:58:05,desktop,facebook,New User,email,new-launch
U0296,ad_click,2025-07-22 17:53:34,mobile,linkedin,High Value,organic,clearance
U0297,ad_click,2025-07-22 10:08:26,mobile,linkedin,At Risk,referral,clearance
U0297,product_view,2025-07-22 10:10:26,mobile,linkedin,At Risk,referral,clearance
U0298,ad_click,2025-07-22 15:27:18,desktop,linkedin,Returning User,cpc,prime-deal
U0299,ad_click,2025-07-22 11:26:56,desktop,instagram,New User,organic,retarget
U0299,product_view,2025-07-22 11:27:56,desktop,instagram,New User,organic,retarget
U0299,cart_add,2025-07-22 11:28:56,desktop,instagram,New User,organic,retarget
U0299,checkout,2025-07-22 11:29:56,desktop,instagram,New User,organic,retarget
U0300,ad_click,2025-07-22 08:37:37,tablet,twitter,Returning User,organic,retarget
U0300,product_view,2025-07-22 08:38:37,tablet,twitter,Returning User,organic,retarget
U0300,cart_add,2025-07-22 08:41:37,tablet,twitter,Returning User,organic,retarget
U0300,checkout,2025-07-22 08:40:37,tablet,twitter,Returning User,organic,retarget
U0301,ad_click,2025-07-22 13:36:19,desktop,linkedin,Returning User,referral,retarget
U0301,product_view,2025-07-22 13:39:19,desktop,linkedin,Returning User,referral,retarget
U0301,cart_add,2025-07-22 13:38:19,desktop,linkedin,Returning User,referral,retarget
U0301,checkout,2025-07-22 13:39:19,desktop,linkedin,Returning User,referral,retarget
U0302,ad_click,2025-07-22 20:53:52,mobile,linkedin,High Value,referral,clearance
U0302,product_view,2025-07-22 20:56:52,mobile,linkedin,High Value,referral,clearance
U0302,cart_add,2025-07-22 20:57:52,mobile,linkedin,High Value,referral,clearance
U0302,checkout,2025-07-22 20:59:52,mobile,linkedin,High Value,referral,clearance
U0303,ad_click,2025-07-22 20:25:48,mobile,linkedin,Returning User,email,prime-deal
U0303,product_view,2025-07-22 20:27:48,mobile,linkedin,Returning User,email,prime-deal
U0303,cart_add,2025-07-22 20:29:48,mobile,linkedin,Returning User,email,prime-deal
U0303,checkout,2025-07-22 20:28:48,mobile,linkedin,Returning User,email,prime-deal
U0304,ad_click,2025-07-22 14:52:16,desktop,facebook,High Value,cpc,clearance
U0304,product_view,2025-07-22 14:55:16,desktop,facebook,High Value,cpc,clearance
U0304,cart_add,2025-07-22 14:54:16,desktop,facebook,High Value,cpc,clearance
U0305,ad_click,2025-07-22 12:16:09,tablet,google,High Value,email,retarget
U0305,product_view,2025-07-22 12:17:09,tablet,google,High Value,email,retarget
U0305,cart_add,2025-07-22 12:20:09,tablet,google,High Value,email,retarget
U0305,checkout,2025-07-22 12:19:09,tablet,google,High Value,email,retarget
U0306,ad_click,2025-07-22 17:33:42,desktop,twitter,New User,referral,retarget
U0307,ad_click,2025-07-22 19:45:52,mobile,linkedin,Returning User,referral,retarget
U0307,product_view,2025-07-22 19:47:52,mobile,linkedin,Returning User,referral,retarget
U0307,cart_add,2025-07-22 19:47:52,mobile,linkedin,Returning User,referral,retarget
U0307,checkout,2025-07-22 19:54:52,mobile,linkedin,Returning User,referral,retarget
U0308,ad_click,2025-07-22 11:04:21,mobile,facebook,At Risk,referral,retarget
U0308,product_view,2025-07-22 11:05:21,mobile,facebook,At Risk,referral,retarget
U0308,cart_add,2025-07-22 11:06:21,mobile,facebook,At Risk,referral,retarget
U0308,checkout,2025-07-22 11:13:21,mobile,facebook,At Risk,referral,retarget
U0309,ad_click,2025-07-22 20:33:44,desktop,linkedin,High Value,referral,new-launch
U0309,product_view,2025-07-22 20:36:44,desktop,linkedin,High Value,referral,new-launch
U0309,cart_add,2025-07-22 20:35:44,desktop,linkedin,High Value,referral,new-launch
U0309,checkout,2025-07-22 20:36:44,desktop,linkedin,High Value,referral,new-launch
U0312,ad_click,2025-07-22 10:42:44,mobile,twitter,At Risk,email,retarget
U0312,product_view,2025-07-22 10:43:44,mobile,twitter,At Risk,email,retarget
U0312,cart_add,2025-07-22 10:44:44,mobile,twitter,At Risk,email,retarget
U0312,checkout,2025-07-22 10:48:44,mobile,twitter,At Risk,email,retarget
U0313,ad_click,2025-07-22 14:18:06,tablet,instagram,High Value,organic,prime-deal
U0315,ad_click,2025-07-22 12:57:00,tablet,twitter,Returning User,cpc,retarget
U0315,product_view,2025-07-22 12:58:00,tablet,twitter,Returning User,cpc,retarget
U0315,cart_add,2025-07-22 12:59:00,tablet,twitter,Returning User,cpc,retarget
U0315,checkout,2025-07-22 13:03:00,tablet,twitter,Returning User,cpc,retarget
U0316,ad_click,2025-07-22 15:01:15,desktop,instagram,At Risk,referral,retarget
U0317,ad_click,2025-07-22 18:38:25,mobile,twitter,At Risk,organic,prime-deal
U0317,product_view,2025-07-22 18:41:25,mobile,twitter,At Risk,organic,prime-deal
U0317,cart_add,2025-07-22 18:42:25,mobile,twitter,At Risk,organic,prime-deal
U0317,checkout,2025-07-22 18:47:25,mobile,twitter,At Risk,organic,prime-deal
U0318,ad_click,2025-07-22 08:55:38,mobile,twitter,Returning User,email,retarget
U0318,product_view,2025-07-22 08:57:38,mobile,twitter,Returning User,email,retarget
U0318,cart_add,2025-07-22 08:57:38,mobile,twitter,Returning User,email,retarget
U0318,checkout,2025-07-22 09:04:38,mobile,twitter,Returning User,email,retarget
U0319,ad_click,2025-07-22 20:58:57,tablet,twitter,New User,organic,prime-deal
U0319,product_view,2025-07-22 21:00:57,tablet,twitter,New User,organic,prime-deal
U0319,cart_add,2025-07-22 21:04:57,tablet,twitter,New User,organic,prime-deal
U0319,checkout,2025-07-22 21:04:57,tablet,twitter,New User,organic,prime-deal
U0320,ad_click,2025-07-22 13:50:33,desktop,twitter,At Risk,cpc,retarget
U0320,product_view,2025-07-22 13:53:33,desktop,twitter,At Risk,cpc,retarget
U0320,cart_add,2025-07-22 13:52:33,desktop,twitter,At Risk,cpc,retarget
U0320,checkout,2025-07-22 13:59:33,desktop,twitter,At Risk,cpc,retarget
U0321,ad_click,2025-07-22 12:12:46,tablet,linkedin,New User,email,new-launch
U0321,product_view,2025-07-22 12:13:46,tablet,linkedin,New User,email,new-launch
U0321,cart_add,2025-07-22 12:14:46,tablet,linkedin,New User,email,new-launch
U0321,checkout,2025-07-22 12:21:46,tablet,linkedin,New User,email,new-launch
U0322,ad_click,2025-07-22 08:02:25,desktop,facebook,New User,cpc,retarget
U0322,product_view,2025-07-22 08:04:25,desktop,facebook,New User,cpc,retarget
U0322,cart_add,2025-07-22 08:06:25,desktop,facebook,New User,cpc,retarget
U0322,checkout,2025-07-22 08:05:25,desktop,facebook,New User,cpc,retarget
U0323,ad_click,2025-07-22 16:44:36,tablet,twitter,At Risk,email,retarget
U0323,product_view,2025-07-22 16:47:36,tablet,twitter,At Risk,email,retarget
U0323,cart_add,2025-07-22 16:48:36,tablet,twitter,At Risk,email,retarget
U0323,checkout,2025-07-22 16:53:36,tablet,twitter,At Risk,email,retarget
U0324,ad_click,2025-07-22 14:21:22,tablet,twitter,New User,referral,new-launch
U0324,product_view,2025-07-22 14:23:22,tablet,twitter,New User,referral,new-launch
U0324,cart_add,2025-07-22 14:27:22,tablet,twitter,New User,referral,new-launch
U0325,ad_click,2025-07-22 18:05:57,desktop,facebook,Returning User,referral,retarget
U0325,product_view,2025-07-22 18:06:57,desktop,facebook,Returning User,referral,retarget
U0325,cart_add,2025-07-22 18:07:57,desktop,facebook,Returning User,referral,retarget
U0325,checkout,2025-07-22 18:11:57,desktop,facebook,Returning User,referral,retarget
U0326,ad_click,2025-07-22 08:09:16,desktop,facebook,High Value,email,prime-deal
U0326,product_view,2025-07-22 08:10:16,desktop,facebook,High Value,email,prime-deal
U0326,cart_add,2025-07-22 08:15:16,desktop,facebook,High Value,email,prime-deal
U0326,checkout,2025-07-22 08:18:16,desktop,facebook,High Value,email,prime-deal
U0327,ad_click,2025-07-22 13:30:45,desktop,twitter,New User,referral,prime-deal
U0327,product_view,2025-07-22 13:32:45,desktop,twitter,New User,referral,prime-deal
U0327,cart_add,2025-07-22 13:32:45,desktop,twitter,New User,referral,prime-deal
U0328,ad_click,2025-07-22 16:48:24,mobile,instagram,Returning User,cpc,prime-deal
U0329,ad_click,2025-07-22 13:14:49,desktop,facebook,New User,email,prime-deal
U0329,product_view,2025-07-22 13:16:49,desktop,facebook,New User,email,prime-deal
U0329,cart_add,2025-07-22 13:16:49,desktop,facebook,New User,email,prime-deal
U0329,checkout,2025-07-22 13:20:49,desktop,facebook,New User,email,prime-deal
U0330,ad_click,2025-07-22 14:54:42,desktop,twitter,High Value,organic,new-launch
U0330,product_view,2025-07-22 14:55:42,desktop,twitter,High Value,organic,new-launch
U0330,cart_add,2025-07-22 14:58:42,desktop,twitter,High Value,organic,new-launch
U0330,checkout,2025-07-22 14:57:42,desktop,twitter,High Value,organic,new-launch
U0331,ad_click,2025-07-22 09:30:53,desktop,instagram,Returning User,email,retarget
U0331,product_view,2025-07-22 09:33:53,desktop,instagram,Returning User,email,retarget
U0331,cart_add,2025-07-22 09:34:53,desktop,instagram,Returning User,email,retarget
U0331,checkout,2025-07-22 09:36:53,desktop,instagram,Returning User,email,retarget
U0332,ad_click,2025-07-22 15:04:11,tablet,instagram,New User,cpc,new-launch
U0332,product_view,2025-07-22 15:05:11,tablet,instagram,New User,cpc,new-launch
U0332,cart_add,2025-07-22 15:08:11,tablet,instagram,New User,cpc,new-launch
U0332,checkout,2025-07-22 15:13:11,tablet,instagram,New User,cpc,new-launch
U0333,ad_click,2025-07-22 15:15:56,mobile,linkedin,New User,cpc,new-launch
U0333,product_view,2025-07-22 15:17:56,mobile,linkedin,New User,cpc,new-launch
U0333,cart_add,2025-07-22 15:19:56,mobile,linkedin,New User,cpc,new-launch
U0333,checkout,2025-07-22 15:24:56,mobile,linkedin,New User,cpc,new-launch
U0334,ad_click,2025-07-22 15:26:39,desktop,linkedin,High Value,email,clearance
U0334,product_view,2025-07-22 15:28:39,desktop,linkedin,High Value,email,clearance
U0334,cart_add,2025-07-22 15:32:39,desktop,linkedin,High Value,email,clearance
U0334,checkout,2025-07-22 15:32:39,desktop,linkedin,High Value,email,clearance
U0335,ad_click,2025-07-22 20:37:46,mobile,twitter,High Value,referral,prime-deal
U0335,product_view,2025-07-22 20:39:46,mobile,twitter,High Value,referral,prime-deal
U0338,ad_click,2025-07-22 10:16:23,tablet,google,Returning User,email,new-launch
U0339,ad_click,2025-07-22 13:15:42,tablet,linkedin,High Value,organic,prime-deal
U0339,product_view,2025-07-22 13:18:42,tablet,linkedin,High Value,organic,prime-deal
U0339,cart_add,2025-07-22 13:17:42,tablet,linkedin,High Value,organic,prime-deal
U0339,checkout,2025-07-22 13:24:42,tablet,linkedin,High Value,organic,prime-deal
U0340,ad_click,2025-07-22 10:58:11,desktop,linkedin,Returning User,referral,clearance
U0340,product_view,2025-07-22 11:00:11,desktop,linkedin,Returning User,referral,clearance
U0341,ad_click,2025-07-22 11:49:54,tablet,facebook,Returning User,email,prime-deal
U0341,product_view,2025-07-22 11:50:54,tablet,facebook,Returning User,email,prime-deal
U0341,cart_add,2025-07-22 11:53:54,tablet,facebook,Returning User,email,prime-deal
U0341,checkout,2025-07-22 11:55:54,tablet,facebook,Returning User,email,prime-deal
U0343,ad_click,2025-07-22 13:35:56,mobile,twitter,New User,referral,prime-deal
U0343,product_view,2025-07-22 13:36:56,mobile,twitter,New User,referral,prime-deal
U0343,cart_add,2025-07-22 13:41:56,mobile,twitter,New User,referral,prime-deal
U0344,ad_click,2025-07-22 18:08:22,tablet,instagram,At Risk,organic,new-launch
U0344,product_view,2025-07-22 18:09:22,tablet,instagram,At Risk,organic,new-launch
U0344,cart_add,2025-07-22 18:10:22,tablet,instagram,At Risk,organic,new-launch
U0346,ad_click,2025-07-22 14:44:03,tablet,google,New User,organic,clearance
U0346,product_view,2025-07-22 14:45:03,tablet,google,New User,organic,clearance
U0346,cart_add,2025-07-22 14:46:03,tablet,google,New User,organic,clearance
U0346,checkout,2025-07-22 14:50:03,tablet,google,New User,organic,clearance
U0347,ad_click,2025-07-22 08:51:32,mobile,linkedin,High Value,cpc,new-launch
U0347,product_view,2025-07-22 08:54:32,mobile,linkedin,High Value,cpc,new-launch
U0347,cart_add,2025-07-22 08:57:32,mobile,linkedin,High Value,cpc,new-launch
U0347,checkout,2025-07-22 08:57:32,mobile,linkedin,High Value,cpc,new-launch
U0348,ad_click,2025-07-22 15:02:30,desktop,twitter,High Value,referral,prime-deal
U0348,product_view,2025-07-22 15:05:30,desktop,twitter,High Value,referral,prime-deal
U0349,ad_click,2025-07-22 13:41:55,desktop,instagram,Returning User,email,new-launch
U0350,ad_click,2025-07-22 20:04:12,desktop,google,New User,email,new-launch
U0350,product_view,2025-07-22 20:06:12,desktop,google,New User,email,new-launch
U0350,cart_add,2025-07-22 20:08:12,desktop,google,New User,email,new-launch
U0350,checkout,2025-07-22 20:07:12,desktop,google,New User,email,new-launch
U0352,ad_click,2025-07-22 10:08:37,mobile,twitter,New User,cpc,new-launch
U0352,product_view,2025-07-22 10:11:37,mobile,twitter,New User,cpc,new-launch
U0352,cart_add,2025-07-22 10:12:37,mobile,twitter,New User,cpc,new-launch
U0352,checkout,2025-07-22 10:11:37,mobile,twitter,New User,cpc,new-launch
U0353,ad_click,2025-07-22 18:25:04,desktop,linkedin,Returning User,referral,retarget
U0354,ad_click,2025-07-22 16:53:13,tablet,twitter,High Value,organic,prime-deal
U0355,ad_click,2025-07-22 19:17:14,desktop,facebook,New User,organic,prime-deal
U0357,ad_click,2025-07-22 14:17:57,mobile,instagram,Returning User,cpc,clearance
U0357,product_view,2025-07-22 14:19:57,mobile,instagram,Returning User,cpc,clearance
U0357,cart_add,2025-07-22 14:19:57,mobile,instagram,Returning User,cpc,clearance
U0357,checkout,2025-07-22 14:26:57,mobile,instagram,Returning User,cpc,clearance
U0360,ad_click,2025-07-22 14:03:06,mobile,instagram,High Value,cpc,retarget
U0360,product_view,2025-07-22 14:05:06,mobile,instagram,High Value,cpc,retarget
U0360,cart_add,2025-07-22 14:07:06,mobile,instagram,High Value,cpc,retarget
U0360,checkout,2025-07-22 14:06:06,mobile,instagram,High Value,cpc,retarget
U0362,ad_click,2025-07-22 13:26:31,desktop,google,At Risk,organic,new-launch
U0362,product_view,2025-07-22 13:28:31,desktop,google,At Risk,organic,new-launch
U0362,cart_add,2025-07-22 13:32:31,desktop,google,At Risk,organic,new-launch
U0364,ad_click,2025-07-22 14:39:34,tablet,facebook,Returning User,referral,new-launch
U0364,product_view,2025-07-22 14:41:34,tablet,facebook,Returning User,referral,new-launch
U0364,cart_add,2025-07-22 14:45:34,tablet,facebook,Returning User,referral,new-launch
U0364,checkout,2025-07-22 14:45:34,tablet,facebook,Returning User,referral,new-launch
U0365,ad_click,2025-07-22 14:16:24,desktop,linkedin,High Value,organic,new-launch
U0367,ad_click,2025-07-22 15:48:41,tablet,instagram,New User,cpc,new-launch
U0367,product_view,2025-07-22 15:51:41,tablet,instagram,New User,cpc,new-launch
